learnerID,school_year,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
UICS25-016,1,11,87.0,86.0,85.0,83.0,86.0,85.0,84.0,83.0,84.0,84.0,83.0,83.0,84.0,86,85,84,84,85,83.0,91,89,90,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-122,1,11,80.0,79.0,80.0,79.0,80.0,79.0,79.0,79.0,81.0,80.0,80.0,80.0,81.0,76,77,77,76,80,81.0,79,79,80,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-380,1,11,79.0,77.0,82.0,84.0,80.0,80.0,81.0,82.0,80.0,80.0,80.0,80.0,80.0,80,79,78,79,81,80.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-034,1,10,81.0,80.0,80.0,81.0,82.0,80.0,82.0,83.0,79.0,78.0,77.0,77.0,79.0,80,80,80,79,80,85.0,84,86,84,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UISC25-049,1,11,93.0,94.0,92.0,93.0,91.0,90.0,89.0,90.0,93.0,92.0,96.0,94.0,92.0,95,94,94,93,93,94.0,93,89,90,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-069,1,11,81.0,80.0,81.0,82.0,85.0,84.0,87.0,84.0,83.0,82.0,83.0,84.0,83.0,84,84,83,84,84,84.0,83,84,83,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-053,1,11,84.0,84.0,83.0,85.0,84.0,84.0,84.0,84.0,87.0,86.0,87.0,86.0,86.0,85,85,84,86,86,88.0,87,88,87,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-043,0,11,88.0,90.0,87.0,89.0,90.0,89.0,90.0,91.0,91.0,90.0,90.0,90.0,91.0,91,91,90,90,91,91.0,92,92,92,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UISC25-041,1,11,93.0,89.0,88.0,94.0,92.0,92.0,91.0,91.0,93.0,93.0,93.0,94.0,94.0,90,92,89,92,90,93.0,91,91,93,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-032,1,11,84.0,83.0,84.0,82.0,86.0,86.0,85.0,85.0,84.0,84.0,84.0,84.0,84.0,86,86,85,86,86,87.0,84,85,86,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-032,0,17,90.0,91.0,90.0,88.0,87.0,87.0,87.0,88.0,86.0,86.0,86.0,85.0,86.0,77,77,77,77,77,83.0,83,83,83,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-118,1,12,89.0,83.0,87.0,86.0,80.0,80.0,80.0,80.0,82.0,82.0,82.0,81.0,82.0,80,78,78,78,78,80.0,80,80,79,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-042,0,11,91.0,98.0,90.0,90.0,87.0,87.0,87.0,89.0,89.0,88.0,88.0,88.0,91.0,89,88,88,89,90,88.0,88,88,88,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-087,1,11,79.0,79.0,80.0,79.0,81.0,80.0,82.0,83.0,82.0,80.0,82.0,83.0,83.0,81,79,82,79,81,76.0,76,76,76,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-206,1,11,78.0,76.0,81.0,80.0,84.0,82.0,82.0,82.0,84.0,83.0,83.0,82.0,82.0,84,83,85,84,84,82.0,81,81,82,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-103,1,12,79.0,77.0,75.0,79.0,82.0,82.0,82.0,82.0,80.0,82.0,81.0,83.0,82.0,83,81,81,81,84,81.0,80,80,82,82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-239,1,11,79.0,79.0,79.0,79.0,86.0,84.0,85.0,86.0,83.0,81.0,83.0,81.0,81.0,81,80,79,78,79,80.0,80,81,80,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-028,1,11,79.0,79.0,78.0,79.0,81.0,81.0,78.0,80.0,79.0,78.0,79.0,78.0,78.0,82,82,82,82,82,80.0,80,79,75,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-180,1,11,85.0,84.0,81.0,81.0,80.0,80.0,80.0,80.0,82.0,80.0,81.0,82.0,82.0,87,85,86,86,86,88.0,83,85,84,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-079,1,11,91.0,93.0,86.0,89.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,89,91,89,91,88,89.0,90,88,90,89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-012,1,12,83.0,83.0,83.0,87.0,86.0,86.0,86.0,86.0,85.0,85.0,85.0,85.0,85.0,86,84,86,84,85,88.0,86,85,86,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES24-007,0,12,83.0,82.0,80.0,83.0,83.0,82.0,83.0,83.0,82.0,81.0,81.0,82.0,81.0,83,82,82,81,82,87.0,86,86,87,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
LANES25-059,1,11,90.0,91.0,87.0,87.0,84.0,84.0,85.0,86.0,86.0,86.0,86.0,86.0,86.0,84,82,81,82,83,85.0,85,84,84,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS24-025,0,12,82.0,80.0,82.0,83.0,80.0,80.0,80.0,80.0,81.0,80.0,80.0,79.0,79.0,83,83,82,82,82,78.0,78,78,79,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-020,1,11,83.0,82.0,83.0,83.0,88.0,86.0,86.0,86.0,87.0,86.0,85.0,86.0,86.0,89,89,89,89,89,90.0,92,89,90,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DCBMES25-006,1,11,79.0,76.0,79.0,76.0,77.0,76.0,78.0,79.0,84.0,81.0,82.0,82.0,82.0,84,81,81,82,83,82.0,82,83,81,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
BES25-030,1,11,86.0,85.0,85.0,85.0,88.0,87.0,86.0,90.0,86.0,86.0,86.0,86.0,86.0,85,84,84,84,84,83.0,82,84,84,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-266,1,12,86.0,85.0,86.0,85.0,88.0,88.0,89.0,89.0,87.0,88.0,87.0,87.0,88.0,79,78,79,80,80,81.0,81,80,81,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-004,1,11,90.0,90.0,90.0,90.0,89.0,89.0,89.0,90.0,89.0,88.0,87.0,87.0,88.0,87,89,88,87,89,88.0,89,92,91,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-175,1,11,82.0,81.0,80.0,81.0,83.0,82.0,81.0,82.0,83.0,83.0,84.0,82.0,83.0,85,84,84,83,85,86.0,86,85,87,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-127,1,11,76.0,76.0,78.0,80.0,78.0,78.0,79.0,81.0,80.0,78.0,79.0,80.0,80.0,80,78,78,80,79,76.0,76,76,76,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
BES25-193,1,11,82.0,81.0,82.0,82.0,80.0,82.0,82.0,82.0,79.0,79.0,79.0,79.0,79.0,85,85,84,82,82,81.0,81,80,81,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UISC24-025,0,11,89.0,91.0,88.0,91.0,93.0,90.0,91.0,90.0,93.0,92.0,92.0,91.0,92.0,88,91,89,90,89,90.0,89,89,89,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
BES25-060,1,12,84.0,80.0,84.0,84.0,88.0,86.0,87.0,89.0,84.0,84.0,85.0,84.0,85.0,85,83,83,84,85,83.0,81,83,82,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-048,1,11,87.0,89.0,89.0,91.0,84.0,83.0,84.0,84.0,91.0,91.0,90.0,91.0,91.0,93,94,91,92,94,94.0,95,92,92,91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-315,1,11,88.0,87.0,88.0,88.0,93.0,91.0,92.0,91.0,86.0,85.0,84.0,84.0,85.0,87,90,88,87,88,83.0,84,83,86,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.82
UICS24-062,0,11,83.0,80.0,82.0,82.0,86.0,85.0,84.0,84.0,83.0,82.0,82.0,82.0,82.0,82,83,83,82,82,82.0,81,81,83,84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UISC25-032,1,12,85.0,84.0,86.0,84.0,85.0,85.0,84.0,84.0,88.0,87.0,88.0,87.0,87.0,92,91,93,92,92,92.0,92,93,91,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-210,1,11,83.0,82.0,82.0,82.0,82.0,84.0,84.0,83.0,84.91689751,85.0,87.0,86.0,86.0,84,85,83,81,83,86.0,86,83,85,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UISC25-073,1,11,92.0,92.0,90.0,90.0,95.0,95.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,88,91,89,91,89,91.0,92,90,92,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS24-063,0,11,81.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,81.0,80.0,81.0,81.0,81.0,82,79,79,79,79,83.0,81,81,81,84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-077,1,11,86.0,87.0,85.0,86.0,85.0,85.0,84.0,85.0,85.0,84.0,84.0,84.0,85.0,85,84,83,85,85,86.0,87,88,88,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-166,1,11,92.0,93.0,91.0,91.0,88.0,88.0,87.0,89.0,86.0,86.0,86.0,86.0,86.0,89,90,90,89,91,93.0,94,94,92,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-324,1,11,89.0,88.0,89.0,90.0,89.0,89.0,89.0,89.0,90.0,87.0,87.0,89.0,89.0,89,88,87,88,87,92.0,91,91,91,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-142,1,11,88.0,78.0,79.0,79.0,82.0,80.0,80.0,80.0,80.0,79.0,79.0,79.0,79.0,82,82,82,82,82,83.0,81,81,81,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-078,1,13,75.0,76.0,75.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,76,76,76,76,76,75.0,75,75,75,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-191,1,11,80.0,77.0,80.0,84.0,84.0,84.0,84.0,86.0,83.0,81.0,82.0,82.0,83.0,79,78,77,79,79,79.0,80,79,79,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-160,1,11,78.0,78.0,75.0,77.0,80.0,80.0,80.0,82.0,80.0,79.0,79.0,80.0,80.0,76,76,76,76,77,76.0,76,76,76,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-089,1,11,89.0,87.0,90.0,90.0,91.0,90.0,90.0,90.0,89.0,89.0,88.0,89.0,90.0,94,93,91,88,89,92.0,94,91,93,92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-061,1,11,87.0,93.0,91.0,85.0,92.0,76.0,90.0,95.0,95.0,79.0,80.0,93.0,86.0,83,83,81,92,95,95.0,81,79,80,91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-025,1,11,86.0,81.0,87.0,85.0,89.0,89.0,89.0,89.0,90.0,89.0,88.0,87.0,87.0,92,91,92,92,91,89.0,87,84,85,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-370,1,11,82.0,80.0,85.0,84.0,86.0,84.0,84.0,85.0,84.0,82.0,82.0,82.0,84.0,78,77,77,77,77,78.0,78,78,78,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
DAFSIS25-021,1,11,80.0,82.0,80.0,81.0,79.0,80.0,78.0,79.0,81.0,80.0,80.0,82.0,80.0,85,85,84,84,86,87.0,85,83,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-121,1,11,79.0,78.0,80.0,85.0,82.0,82.0,82.0,84.0,77.0,77.0,77.0,77.0,77.0,80,79,79,79,81,81.0,81,81,81,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-027,0,12,78.0,78.0,78.0,80.0,75.0,75.0,75.0,75.0,79.0,78.0,78.0,79.0,79.0,83,83,83,83,83,79.0,78,78,78,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-114,1,11,82.0,82.0,82.0,81.0,87.0,87.0,87.0,87.0,85.0,84.0,84.0,84.0,84.0,79,78,78,78,79,81.0,81,81,81,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-001,1,12,78.0,78.0,78.0,78.0,80.0,81.0,81.0,80.0,81.0,79.0,80.0,79.0,80.0,77,78,78,79,80,81.0,79,79,79,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DCBMES25-014,1,11,84.0,80.0,85.0,84.0,87.0,86.0,87.0,87.0,85.0,84.0,85.0,84.0,84.0,85,82,85,86,85,86.0,87,87,87,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
LANES25-063,1,11,88.0,87.0,87.0,85.0,86.0,86.0,86.0,87.0,90.0,89.0,90.0,89.0,89.0,92,91,91,90,91,87.0,86,87,86,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS24-005,0,11,75.0,75.0,76.0,75.0,75.0,76.0,75.0,75.0,79.0,78.0,78.0,79.0,79.0,82,82,82,82,82,87.0,87,87,87,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-039,1,12,77.0,79.0,79.0,77.0,81.0,82.0,82.0,82.0,89.0,88.0,89.0,87.0,85.0,87,87,85,84,89,87.0,89,88,88,87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-105,1,12,92.0,93.0,96.0,93.0,94.0,93.0,92.0,93.0,95.0,94.0,93.0,94.0,94.0,92,95,92,91,91,91.0,92,92,91,90,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-046,1,13,94.0,92.0,76.0,88.0,89.0,78.0,94.0,85.0,89.0,92.0,77.0,82.0,87.0,86,90,85,76,82,84.0,83,83,87,77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
NAN24-012,0,11,85.0,85.0,85.0,85.0,82.0,81.0,82.0,81.0,88.0,85.0,86.0,84.0,86.0,80,80,80,80,80,86.0,86,86,85,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UISC25-076,1,12,93.0,93.0,93.0,94.0,96.0,96.0,96.0,95.0,96.0,96.0,96.0,95.0,96.0,94,96,93,94,95,91.0,94,94,93,94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS24-034,0,12,80.0,80.0,78.0,79.0,79.0,78.0,79.0,80.0,81.0,80.0,80.0,81.0,82.0,82,82,82,82,82,85.0,82,84,81,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-113,1,11,81.0,81.0,80.0,80.0,88.0,87.0,87.0,86.0,86.0,85.0,86.0,85.0,86.0,78,78,78,79,79,81.0,81,80,81,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-011,0,13,81.0,81.0,80.0,79.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,80.0,78.0,78,78,77,79,77,83.0,82,83,83,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES24-003,0,11,80.0,81.0,80.0,80.0,82.0,81.0,83.0,83.0,75.0,76.0,76.0,75.0,75.0,77,76,76,77,77,83.0,82,84,82,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
BES25-207,1,11,78.0,76.0,76.0,78.0,79.0,78.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,85,85,85,84,85,85.0,83,82,82,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAPSMECSE25-006,1,12,81.0,81.0,79.0,83.0,88.0,85.0,86.0,89.0,87.0,86.0,85.0,86.0,87.0,87,85,86,84,86,82.0,81,83,84,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
LANES25-088,1,11,79.0,79.0,79.0,81.0,83.0,82.0,82.0,84.0,85.0,84.0,85.0,84.0,85.0,83,82,84,84,84,84.0,86,86,84,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UICS25-258,1,11,83.0,82.0,83.0,84.0,88.0,87.0,88.0,89.0,86.0,86.0,86.0,86.0,87.0,82,81,80,80,80,83.0,82,80,81,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-107,1,11,84.0,83.0,85.0,86.0,86.0,86.0,90.0,88.0,88.0,88.0,88.0,88.0,88.0,86,85,84,85,86,86.0,87,87,87,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-003,1,11,88.0,87.0,87.0,86.0,86.0,83.0,85.0,84.0,87.0,85.0,87.0,86.0,86.0,85,84,85,85,84,82.0,84,85,85,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
LANES25-066,1,11,81.0,76.0,77.0,77.0,81.0,81.0,81.0,81.0,81.0,80.0,81.0,81.0,82.0,77,79,77,78,79,81.0,79,78,79,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-211,1,11,86.0,87.0,85.0,85.0,84.0,81.0,81.0,86.0,84.0,84.0,84.0,84.0,84.0,83,83,82,82,83,84.0,82,85,85,85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-349,1,11,84.0,83.0,83.0,83.0,88.0,87.0,88.0,89.0,87.0,87.0,87.0,87.0,87.0,86,86,87,86,86,86.0,87,86,87,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-110,1,12,84.0,83.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84,83,83,83,84,84.0,83,83,83,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-031,0,11,86.0,84.0,86.0,88.0,82.0,81.0,81.0,83.0,77.0,77.0,77.0,77.0,77.0,78,77,77,77,78,82.0,80,79,79,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-030,1,12,84.0,82.0,82.0,84.0,91.0,91.0,92.0,91.0,93.0,92.0,91.0,93.0,92.0,88,84,87,84,86,89.0,88,90,84,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-165,1,11,89.0,90.0,88.0,89.0,85.0,87.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,89,90,88,89,90,90.0,92,90,92,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-064,1,12,90.0,89.0,91.0,97.0,93.0,92.0,92.0,93.0,91.0,90.0,90.0,90.0,90.0,94,91,88,88,89,93.0,90,92,88,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-120,1,11,92.0,92.0,90.0,91.0,95.0,95.0,94.0,96.0,94.0,94.0,94.0,94.0,94.0,88,91,89,91,89,91.0,92,90,92,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
DAFSIS25-018,1,11,85.0,86.0,85.0,85.0,86.0,85.0,84.0,86.0,81.0,81.0,81.0,81.0,81.0,78,78,82,79,80,90.0,87,89,86,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
LANES25-104,1,11,86.0,87.0,84.0,86.0,86.0,84.0,87.0,86.0,84.0,83.0,84.0,84.0,83.0,91,90,90,90,90,88.0,86,86,88,86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-043,1,11,76.0,76.0,77.0,77.0,75.0,75.0,75.0,75.0,80.0,78.0,78.0,79.0,79.0,77,76,77,77,78,76.0,79,78,79,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-354,1,11,77.0,76.0,75.0,77.0,86.0,82.0,84.0,83.0,86.0,86.0,87.0,86.0,85.0,78,78,78,78,78,79.0,79,78,78,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
