learnerID,School,Age,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,school_year,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
BES25-148,Badipa Elementary School,11,88.0,86.0,88.0,86.0,90.0,89.0,89.0,90.0,88.0,87.0,86.0,86.0,87.0,89,89,89,88,87,88.0,87,91,91,87,1,88.6,87.6,88.6,87.4,88.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-134,Lananpin Elementary School,11,76.0,76.0,75.0,76.0,82.0,80.0,83.0,82.0,81.0,79.0,90.0,80.0,79.0,84,80,81,82,81,82.0,81,81,81,82,1,81.0,79.2,82.0,80.0,81.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC24-012,Urdaneta City SPED Center,12,89.0,88.0,89.0,89.0,91.0,91.0,91.0,91.0,91.0,90.0,90.0,90.0,91.0,89,90,91,91,92,91.0,89,89,89,89,0,90.2,89.6,90.0,90.4,90.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
BES25-157,Badipa Elementary School,11,95.0,91.0,90.0,92.0,93.0,93.0,93.0,92.0,91.0,92.0,93.0,91.0,93.0,90,90,92,91,90,93.0,92,96,93,90,1,92.4,91.6,92.8,91.4,91.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-005,Urdaneta I Central School,11,87.0,87.0,87.0,86.0,88.0,87.0,88.0,89.0,87.0,86.0,87.0,86.0,87.0,86,85,84,88,85,85.0,86,85,87,91,1,86.6,86.2,86.2,87.6,87.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-072,Lananpin Elementary School,11,92.0,92.0,89.0,90.0,87.0,87.0,88.0,89.0,87.0,86.0,86.0,87.0,87.0,89,86,85,87,88,89.0,86,85,85,86,1,88.8,87.4,86.6,88.0,86.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAPSMECSE25-023,Don Amadeo Perez Sr. Memorial Elementary School - East,10,77.0,75.0,76.0,77.0,78.0,78.0,78.0,78.0,84.0,83.0,84.0,84.0,84.0,83,80,80,81,81,80.0,80,82,84,84,1,80.4,79.2,80.0,80.8,83.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
DCBMES24-003,Don Clemente Blanco Memorial Elementary School,12,91.0,93.0,92.0,90.0,92.0,90.0,93.0,91.0,89.0,89.0,89.0,89.0,88.0,84,85,84,84,84,93.0,89,89,80,87,0,89.8,89.2,89.4,88.0,84.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.71
UICS25-111,Urdaneta I Central School,11,82.0,81.0,84.0,89.0,81.0,81.0,82.0,85.0,85.0,83.0,83.0,84.0,85.0,80,80,80,79,80,82.0,81,82,81,82,1,82.0,81.2,82.2,84.2,81.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-176,Urdaneta I Central School,11,81.0,80.0,82.0,82.0,80.0,80.0,83.0,82.0,85.0,81.0,84.0,81.0,84.0,81,80,80,80,81,79.0,78,78,78,78,1,81.2,79.8,81.4,81.4,79.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-294,Urdaneta I Central School,12,84.0,84.0,86.0,84.0,86.0,85.0,86.0,87.0,84.0,82.0,83.0,84.0,84.0,85,84,83,83,85,87.0,86,85,87,89,1,85.2,84.2,84.6,85.8,84.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-323,Urdaneta I Central School,12,82.0,83.0,82.0,84.0,85.0,84.0,83.0,85.0,90.0,90.0,90.0,82.0,90.0,91,89,89,89,88,87.0,86,86,88,89,1,87.0,86.4,86.0,87.2,86.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-083,Urdaneta City SPED Center,12,92.0,91.0,92.0,93.0,90.0,92.0,90.0,92.0,89.0,88.0,89.0,89.0,89.0,93,92,92,91,89,92.0,93,90,92,91,1,91.2,91.2,90.6,90.8,90.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-212,Urdaneta I Central School,11,80.0,80.0,84.0,83.0,83.0,86.0,85.0,85.0,84.91689751,86.0,87.0,87.0,86.0,84,84,84,84,84,85.0,85,87,86,85,1,83.383379502,84.2,85.4,84.6,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.82
UICS24-001,Urdaneta I Central School,12,93.0,90.0,90.0,91.0,94.0,90.0,90.0,94.0,89.0,88.0,89.0,88.0,89.0,86,86,86,85,85,89.0,86,86,87,87,0,90.2,88.0,88.2,89.2,86.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.03
LANES25-140,Lananpin Elementary School,12,85.0,83.0,85.0,86.0,87.0,86.0,89.0,87.0,89.0,88.0,89.0,88.0,88.0,90,90,89,90,88,88.0,86,87,88,88,1,87.8,86.6,87.8,87.4,88.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-092,Lananpin Elementary School,11,92.0,90.0,91.0,92.0,90.0,90.0,90.0,91.0,93.0,92.0,92.0,92.0,91.0,94,91,89,89,93,92.0,89,86,89,89,1,92.2,90.4,89.6,91.2,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.7
NAN24-016,Nancayasan Elementary School,12,85.0,83.0,83.0,84.0,83.0,84.0,85.0,85.0,84.0,84.0,83.0,83.0,83.0,83,82,81,82,82,80.0,80,82,82,83,0,83.0,82.6,82.8,83.4,82.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,65.57
UISC25-111,Urdaneta City SPED Center,12,91.0,88.0,88.0,91.0,91.0,90.0,90.0,91.0,91.0,91.0,91.0,91.0,91.0,91,91,92,88,88,92.0,88,91,90,90,1,91.2,89.6,90.4,90.2,89.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,72.08
LANES25-096,Lananpin Elementary School,11,91.0,88.0,87.0,89.0,84.0,83.0,83.0,85.0,84.0,81.0,83.0,84.0,84.0,84,83,82,83,83,80.0,79,79,79,82,1,84.6,82.8,82.8,84.6,82.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UICS25-057,Urdaneta I Central School,12,86.0,85.0,82.0,84.0,90.0,89.0,88.0,90.0,90.0,90.0,89.0,89.0,90.0,91,92,92,91,92,90.0,90,86,90,90,1,89.4,89.2,87.4,89.2,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES24-019,Lananpin Elementary School,11,83.0,84.0,88.0,88.0,87.0,87.0,84.0,86.0,83.0,83.0,82.0,83.0,82.0,85,84,84,84,84,86.0,86,85,85,85,0,84.8,84.8,84.6,85.0,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UICS24-038,Urdaneta I Central School,12,81.0,81.0,83.0,82.0,81.0,81.0,83.0,82.0,81.0,81.0,83.0,81.0,82.0,79,78,78,80,80,87.0,87,86,86,86,0,81.8,81.6,82.6,82.4,82.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES24-017,Lananpin Elementary School,11,83.0,84.0,82.0,84.0,86.0,85.0,84.0,83.0,86.0,82.0,82.0,82.0,81.0,86,85,84,84,84,86.0,86,85,86,86,0,85.4,84.4,83.4,83.6,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UICS25-253,Urdaneta I Central School,11,87.0,88.0,87.0,86.0,88.0,88.0,89.0,89.0,87.0,87.0,87.0,87.0,87.0,83,82,83,83,82,82.0,81,81,81,81,1,85.4,85.2,85.4,85.0,83.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-015,Don Alipio Fernandez Sr. Integrated School,11,85.0,84.0,85.0,84.0,88.0,86.0,86.0,85.0,90.0,89.0,89.0,89.0,89.0,86,85,86,86,86,92.0,92,86,91,93,1,88.2,87.2,86.4,87.4,88.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-078,Urdaneta I Central School,11,91.0,88.0,88.0,93.0,92.0,90.0,90.0,91.0,93.0,93.0,92.0,93.0,93.0,95,94,88,90,92,91.0,92,91,91,90,1,92.4,91.4,89.8,91.8,91.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-020,Don Alipio Fernandez Sr. Integrated School,11,91.0,91.0,90.0,89.0,89.0,89.0,89.0,89.0,91.0,91.0,90.0,90.0,90.0,94,95,94,94,94,98.0,97,94,96,96,1,92.6,92.6,91.4,91.6,93.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-198,Urdaneta I Central School,11,89.0,86.0,83.0,88.0,88.0,80.0,88.0,89.0,86.0,87.0,87.0,86.0,87.0,88,88,87,79,85,86.0,85,86,86,85,1,87.4,85.2,86.2,86.8,83.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-067,Lananpin Elementary School,11,87.0,85.0,84.0,85.0,88.0,87.0,88.0,89.0,87.0,86.0,87.0,86.0,87.0,84,83,82,84,84,88.0,87,85,86,87,1,86.8,85.6,85.2,86.4,85.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS24-008,Don Alipio Fernandez Sr. Integrated School,11,87.0,87.0,85.0,85.0,85.0,84.0,83.0,84.0,86.0,85.0,86.0,85.0,84.0,84,83,84,83,84,85.0,85,82,84,83,0,85.4,84.8,84.0,84.0,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.93
DCBMES25-012,Don Clemente Blanco Memorial Elementary School,12,85.0,84.0,82.0,82.0,75.0,75.0,75.0,75.0,77.0,76.0,78.0,77.0,77.0,83,84,83,84,88,90.0,89,88,88,86,1,82.0,81.6,81.2,81.6,83.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
DAFSIS24-005,Don Alipio Fernandez Sr. Integrated School,11,89.0,88.0,89.0,89.0,85.0,85.0,86.0,84.0,88.0,89.0,88.0,89.0,88.0,85,86,86,84,84,89.0,92,87,85,90,0,87.2,88.0,87.2,87.0,86.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.93
NAN25-007,Nancayasan Elementary School,11,92.0,93.0,91.0,91.0,95.0,94.0,96.0,94.0,95.0,95.0,96.0,95.0,95.0,92,92,92,92,91,94.0,95,95,93,92,1,93.6,93.8,94.0,92.6,93.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.64
UICS25-162,Urdaneta I Central School,12,75.0,75.0,76.0,76.0,77.0,76.0,75.0,76.0,82.0,81.0,82.0,82.0,82.0,83,81,81,81,82,75.0,75,76,76,76,1,78.4,77.6,78.0,78.4,79.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC24-010,Urdaneta City SPED Center,11,92.0,89.0,91.0,91.0,91.0,90.0,90.0,91.0,92.0,92.0,92.0,92.0,92.0,94,93,92,93,89,90.0,90,90,92,91,0,91.8,90.8,91.0,90.8,92.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
UICS25-044,Urdaneta I Central School,11,82.0,82.0,84.0,84.0,83.0,83.0,83.0,84.0,84.0,82.0,82.0,83.0,83.0,84,85,86,85,83,84.0,85,86,85,85,1,83.4,83.4,84.2,83.8,84.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-093,Urdaneta City SPED Center,11,96.0,94.0,95.0,93.0,97.0,95.0,95.0,96.0,90.0,90.0,90.0,88.0,88.0,91,91,91,91,91,89.0,89,87,88,89,1,92.6,91.8,91.6,91.4,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
UICS25-052,Urdaneta I Central School,11,90.0,85.0,85.0,88.0,89.0,88.0,88.0,89.0,90.0,89.0,90.0,90.0,89.0,89,88,87,88,86,91.0,92,91,91,92,1,89.8,88.4,88.2,88.8,89.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UICS25-060,Urdaneta I Central School,11,80.0,79.0,79.0,79.0,88.0,87.0,87.0,88.0,87.0,87.0,86.0,86.0,87.0,85,86,85,84,84,79.0,77,77,77,77,1,83.8,83.2,82.8,83.0,82.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-116,Urdaneta City SPED Center,11,86.0,90.0,92.0,89.0,93.0,92.0,93.0,92.0,92.0,91.0,92.0,92.0,92.0,88,91,92,88,89,90.0,90,89,90,91,1,89.8,90.8,91.6,90.6,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
UICS24-067,Urdaneta I Central School,12,85.0,83.0,85.0,84.0,86.0,87.0,86.0,86.0,85.0,85.0,85.0,84.0,85.0,86,85,86,84,86,85.0,85,84,84,84,0,85.4,85.0,85.2,85.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
NAN25-062,Nancayasan Elementary School,14,79.0,91.0,85.0,77.0,75.0,84.0,80.0,93.0,81.0,93.0,75.0,78.0,76.0,88,78,84,87,86,75.0,91,75,81,76,1,79.6,87.4,79.8,81.6,82.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-030,Urdaneta I Central School,11,87.0,86.0,85.0,85.0,85.0,82.0,84.0,84.0,88.0,88.0,87.0,88.0,88.0,91,92,91,92,91,89.0,87,86,88,88,1,88.0,87.0,86.6,87.2,89.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS24-036,Urdaneta I Central School,11,87.0,89.0,88.0,88.0,89.0,88.0,87.0,88.0,90.0,91.0,87.0,88.0,89.0,87,89,86,86,88,89.0,78,88,89,88,0,88.4,87.0,87.2,88.2,87.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-029,Lananpin Elementary School,11,76.0,76.0,80.0,82.0,83.0,84.0,82.0,83.0,82.0,79.0,80.0,79.0,81.0,78,78,78,78,84,80.0,81,79,82,82,1,79.8,79.6,79.8,82.4,79.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
UISC25-050,Urdaneta City SPED Center,11,90.0,89.0,91.0,92.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,95.0,91,90,91,89,88,91.0,92,91,90,88,1,92.0,91.8,92.2,91.4,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-283,Urdaneta I Central School,11,86.0,86.0,87.0,88.0,89.0,88.0,90.0,89.0,89.0,88.0,88.0,87.0,87.0,89,90,88,90,89,88.0,88,88,88,89,1,88.2,88.0,88.2,88.4,88.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-074,Badipa Elementary School,10,80.0,80.0,80.0,82.0,86.0,86.0,86.0,86.0,83.0,82.0,82.0,82.0,82.0,82,81,82,82,82,82.0,76,76,79,78,1,82.6,81.0,81.2,82.0,81.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-352,Urdaneta I Central School,11,77.0,76.0,76.0,77.0,80.0,79.0,80.0,82.0,80.0,79.0,80.0,79.0,80.0,79,78,77,76,77,78.0,78,78,78,78,1,78.8,78.0,78.2,78.8,77.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-064,Badipa Elementary School,11,81.0,78.0,75.0,76.0,80.0,78.0,81.0,81.0,83.0,83.0,84.0,83.0,84.0,82,82,80,82,83,81.0,80,80,81,81,1,81.4,80.2,80.0,81.0,82.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-011,Lananpin Elementary School,11,90.0,90.0,91.0,92.0,95.0,94.0,94.0,95.0,93.0,93.0,92.0,92.0,93.0,93,92,92,92,93,95.0,93,94,94,93,0,93.2,92.4,92.6,93.2,92.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UICS25-311,Urdaneta I Central School,11,86.0,86.0,87.0,85.0,87.0,86.0,86.0,87.0,87.0,86.0,85.0,86.0,87.0,86,86,85,85,86,85.0,84,83,85,84,1,86.2,85.6,85.2,85.8,85.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-050,Badipa Elementary School,12,79.0,77.0,78.0,81.0,84.0,83.0,83.0,83.0,79.0,79.0,79.0,79.0,79.0,87,86,86,86,86,89.0,86,89,89,86,1,83.6,82.2,83.0,83.0,84.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-067,Urdaneta I Central School,11,81.0,81.0,81.0,82.0,83.0,83.0,83.0,84.0,84.0,83.0,83.0,82.0,83.0,84,83,83,83,84,87.0,86,85,85,85,1,83.8,83.2,83.0,83.6,83.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-017,Lananpin Elementary School,11,82.0,81.0,83.0,83.0,82.0,82.0,82.0,82.0,86.0,85.0,85.0,85.0,86.0,82,81,80,82,82,86.0,85,86,85,87,1,83.6,82.8,83.2,84.0,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC24-019,Urdaneta City SPED Center,11,92.0,90.0,88.0,92.0,92.0,91.0,91.0,92.0,92.0,91.0,92.0,92.0,94.0,96,94,95,95,95,94.0,94,94,92,94,0,93.2,92.0,92.0,93.4,93.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
UICS25-181,Urdaneta I Central School,11,82.0,76.0,77.0,80.0,82.0,82.0,82.0,85.0,82.0,82.0,82.0,82.0,82.0,86,86,85,85,86,81.0,81,82,81,83,1,82.6,81.4,81.6,83.2,82.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.82
BES25-137,Badipa Elementary School,12,86.0,83.0,84.0,86.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,76.0,81.0,79,80,80,80,79,80.0,79,79,79,80,1,79.8,79.2,79.4,80.8,78.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-074,Urdaneta I Central School,11,78.0,78.0,78.0,79.0,78.0,78.0,78.0,80.0,83.0,82.0,82.0,83.0,83.0,82,81,80,81,81,87.0,87,87,87,87,1,81.6,81.2,81.0,82.0,83.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UISC25-088,Urdaneta City SPED Center,11,88.0,90.0,87.0,93.0,93.0,92.0,92.0,93.0,92.0,92.0,94.0,91.0,91.0,93,91,93,90,90,90.0,92,89,92,90,1,91.2,91.4,91.0,91.4,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-070,Lananpin Elementary School,12,76.0,75.0,78.0,76.0,80.0,79.0,79.0,80.0,81.0,81.0,80.0,80.0,81.0,76,76,78,77,79,76.0,76,76,76,76,1,77.8,77.4,78.2,78.4,77.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-027,Don Alipio Fernandez Sr. Integrated School,12,86.0,87.0,85.0,85.0,85.0,83.0,83.0,85.0,85.0,83.0,84.0,85.0,85.0,83,82,82,83,83,81.0,84,90,84,83,1,84.0,83.8,84.8,84.2,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
NAN25-036,Nancayasan Elementary School,10,85.0,85.0,84.0,86.0,89.0,88.0,84.0,89.0,84.0,82.0,82.0,84.0,84.0,84,84,84,85,84,85.0,87,87,88,86,1,85.4,85.2,84.2,85.8,85.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UISC25-019,Urdaneta City SPED Center,11,86.0,86.0,86.0,86.0,83.0,83.0,82.0,82.0,86.0,86.0,83.0,83.0,84.0,91,90,89,86,88,91.0,91,90,90,90,1,87.4,87.2,86.0,86.0,86.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES24-002,Lananpin Elementary School,11,82.0,81.0,82.0,82.0,83.0,83.0,83.0,82.0,83.0,81.0,82.0,82.0,82.0,83,82,82,82,82,78.0,77,77,76,79,0,81.8,80.8,81.2,81.4,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
BES25-014,Badipa Elementary School,11,91.0,91.0,90.0,90.0,88.0,88.0,88.0,88.0,87.0,87.0,87.0,86.0,86.0,87,88,87,88,88,88.0,84,86,86,86,1,88.2,87.6,87.6,87.6,86.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UISC25-026,Urdaneta City SPED Center,11,89.0,91.0,93.0,95.0,93.0,92.0,92.0,93.0,91.0,90.0,90.0,90.0,91.0,93,93,94,93,93,90.0,92,93,93,93,1,91.2,91.6,92.4,93.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-118,Lananpin Elementary School,11,92.0,90.0,93.0,95.0,95.0,95.0,91.0,94.0,90.0,90.0,90.0,90.0,90.0,92,91,89,91,90,91.0,91,92,91,92,1,92.0,91.4,91.0,92.2,90.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-151,Lananpin Elementary School,12,81.0,79.0,81.0,81.0,79.0,79.0,79.0,79.0,81.0,80.0,81.0,80.0,81.0,83,82,84,77,82,85.0,83,85,82,83,1,81.8,80.6,82.0,81.2,79.66666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-172,Urdaneta I Central School,12,81.0,81.0,81.0,82.0,83.0,83.0,82.0,83.0,86.0,86.0,86.0,84.0,86.0,86,85,85,85,87,86.0,86,86,87,84,1,84.4,84.2,84.0,84.4,85.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-312,Urdaneta I Central School,11,89.0,86.0,88.0,89.0,83.0,83.0,83.0,83.0,84.0,83.0,83.0,83.0,84.0,83,83,82,83,83,84.0,82,81,81,83,1,84.6,83.4,83.4,84.4,82.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
