Learner ID,Gender,Age,Mother Tongue,Nutritional Status,Filipino 1,English 1,Math 1,Aral Pan 1,Filipino 2,English 2,Math 2,Aral Pan 2,Filipino 3,English 3,Math 3,Science 3,Aral Pan 3,Filipino 4,English 4,Math 4,Science 4,Aral Pan 4,Filipino 5,English 5,Math 5,Science 5,Aral Pan 5,MPS
UICS25-231,F,11,Ilocano,Normal,87,88,87,86,86,88,87,88,86,87,86,84,84,85,86,86,85,85,85,86,86,86,86,66.82
UICS25-232,F,11,Tagalog,Normal,80,79,80,78,78,77,77,79,80,78,80,79,79,79,80,83,82,82,82,84,82,81,81,66.82
UICS25-233,F,11,Tagalog,Normal,85,85,85,86,86,86,86,86,87,87,87,86,87,87,87,83,84,85,83,83,85,85,84,66.82
UICS25-234,F,11,Tagalog,Normal,87,88,87,87,87,86,86,86,86,86,86,85,85,86,85,85,84,86,84,86,89,88,87,66.82
UICS25-235,F,11,Tagalog,Normal,91,88,86,95,95,93,92,92,92,93,92,91,91,90,92,93,90,91,89,92,92,91,88,66.82
UICS25-236,F,11,Ilocano,Normal,86,85,85,84,84,87,86,86,85,87,85,85,85,85,86,86,85,85,85,87,87,86,85,66.82
UICS25-237,M,12,Ilocano,Normal,79,76,80,82,82,84,84,84,86,84,86,85,86,86,85,85,84,84,84,84,87,86,85,66.82
UICS25-238,M,12,Ilocano,Normal,,,,88,88,86,86,86,89,85,89,90,89,89,91,83,83,82,83,83,86,89,80,66.82
UICS25-239,M,11,Ilocano,Normal,79,79,79,79,86,84,85,86,83,81,83,81,81,81,80,79,78,79,80,80,81,80,81,66.82
UICS25-240,F,11,Tagalog,Normal,79,76,77,82,84,83,83,84,84,83,83,83,84,86,86,87,86,85,87,86,86,87,87,66.82
UICS25-241,F,11,Ilocano,Normal,84,80,82,84,85,86,87,86,87,85,85,86,87,86,85,85,84,86,87,86,85,87,86,66.82
UICS25-242,F,12,Ilocano,Normal,84,81,82,83,88,87,88,86,85,83,82,82,83,85,84,84,84,84,85,83,81,82,84,66.82
UICS25-243,F,11,Tagalog,Normal,81,78,80,83,80,80,81,81,80,80,80,80,81,83,82,82,83,83,81,80,80,80,82,66.82
UICS25-244,F,11,Ilocano,Normal,81,80,81,81,85,85,85,84,85,83,82,83,83,79,78,79,79,80,80,80,80,80,79,66.82
UICS25-245,F,11,Tagalog,Normal,77,77,78,78,79,79,79,82,80,79,79,79,81,82,80,79,80,82,79,78,78,79,81,66.82
UICS25-246,M,11,Tagalog,Normal,85,83,84,84,86,85,84,84,81,80,82,81,82,78,78,78,80,79,80,80,79,80,81,66.82
UICS25-247,M,11,Tagalog,Normal,78,78,79,80,79,78,80,80,82,81,81,82,81,82,80,80,80,80,82,80,80,80,82,66.82
UICS25-248,M,11,Ilocano,Normal,78,76,80,80,85,84,84,85,82,82,82,81,82,79,78,77,77,77,79,79,78,78,80,66.82
UICS25-249,F,12,Maranao,Normal,82,82,81,81,82,82,82,82,81,80,79,79,80,83,83,86,84,86,85,84,85,84,85,66.82
UICS25-250,M,11,Tagalog,Normal,87,87,84,85,87,85,84,85,85,85,86,85,85,84,83,84,84,85,88,87,86,87,88,66.82
UICS25-251,M,11,Ilocano,Normal,82,81,81,80,82,80,80,82,81,80,80,80,80,80,79,79,79,79,80,79,79,79,81,66.82
UICS25-252,F,12,Ilocano,Normal,81,80,81,83,87,84,85,87,85,83,84,86,86,84,83,84,83,85,85,84,83,86,85,66.82
UICS25-253,F,11,Tagalog,Normal,87,88,87,86,88,88,89,89,87,87,87,87,87,83,82,83,83,82,82,81,81,81,81,66.82
UICS25-254,M,11,Tagalog,Normal,85,83,82,82,79,78,78,79,79,79,78,78,78,83,83,83,83,83,81,83,81,81,81,66.82
UICS25-255,F,11,Tagalog,Normal,84,84,84,85,88,87,87,89,87,86,87,87,87,83,80,77,83,84,82,81,81,81,81,66.82
UICS25-256,F,11,Tagalog,Normal,81,79,80,81,82,82,82,83,85,83,85,83,84,84,84,83,84,84,84,84,83,83,84,66.82
UICS25-257,F,11,Tagalog,Normal,81,81,81,86,82,82,82,87,83,82,82,84,83,81,80,77,78,78,79,79,78,78,79,66.82
UICS25-258,F,11,Tagalog,Normal,83,82,83,84,88,87,88,89,86,86,86,86,87,82,81,80,80,80,83,82,80,81,83,66.82
UICS25-259,M,11,Ilocano,Normal,84,82,84,84,82,82,83,83,81,79,81,79,80,81,80,81,80,80,81,79,79,79,81,66.82
UICS25-260,F,11,Tagalog,Normal,82,81,82,82,83,83,83,84,81,81,81,82,82,82,82,83,81,82,81,80,80,80,82,66.82
UICS25-261,F,11,Tagalog,Normal,,,,,,,,,85,84,85,86,84,80,79,79,79,79,80,80,79,79,81,66.82
UICS25-262,F,11,Tagalog,Normal,75,75,76,76,81,81,79,81,80,78,78,79,80,80,78,79,79,80,81,81,81,81,79,66.82
UICS25-263,F,11,Tagalog,Normal,81,79,81,87,82,81,81,83,82,82,81,81,83,86,85,85,85,86,87,86,85,87,87,66.82
UICS25-264,F,11,Ilocano,Normal,81,79,79,81,86,85,85,84,87,86,86,86,87,78,78,76,76,77,81,80,81,80,81,66.82
UICS25-265,M,11,Tagalog,Normal,76,77,76,77,82,81,81,83,80,79,79,79,80,81,80,80,79,80,81,80,80,80,80,66.82
UICS25-266,F,12,Tagalog,Normal,86,85,86,85,88,88,89,89,87,88,87,87,88,79,78,79,80,80,81,81,80,81,82,66.82
UICS25-267,F,11,Tagalog,Normal,79,78,80,83,82,81,81,83,81,79,79,79,81,82,81,80,81,82,79,78,78,78,80,66.82
UICS25-268,M,11,Ilocano,Normal,79,79,79,79,80,79,79,80,82,82,81,82,80,79,78,76,80,78,79,78,77,78,78,66.82
UICS25-269,M,13,Tagalog,Normal,86,86,87,87,87,87,86,86,84,83,82,82,83,81,80,80,81,81,83,82,82,82,83,66.82
UICS25-270,M,12,Ilocano,Normal,86,85,87,88,87,86,86,87,88,87,86,86,86,84,83,84,83,83,87,85,84,83,86,66.82
UICS25-271,F,11,Tagalog,Normal,91,89,88,89,91,90,93,92,92,92,92,92,92,90,89,89,89,88,88,88,89,90,90,66.82
UICS25-272,F,11,Ilocano,Normal,79,80,79,79,85,84,84,85,83,84,83,83,82,87,85,82,83,85,84,85,82,83,84,66.82
UICS25-273,F,11,Tagalog,Normal,81,82,82,83,85,85,85,86,84,83,83,82,84,83,82,82,82,83,82,81,81,81,82,66.82
UICS25-274,M,12,Pangasinan,Normal,78,77,77,80,79,79,79,79,80,80,80,80,80,86,83,83,83,84,87,86,85,87,87,66.82
UICS25-275,M,11,Tagalog,Wasted,80,79,80,82,84,83,83,84,84,83,84,83,84,80,79,79,79,80,81,81,81,80,81,66.82
UICS25-276,F,11,Tagalog,Severely Wasted,78,75,78,77,80,80,80,80,80,79,79,80,80,81,80,80,81,82,75,75,76,75,76,66.82
UICS25-277,F,12,Tagalog,Normal,80,80,80,85,79,79,79,79,83,82,82,82,83,85,85,86,85,84,87,88,85,85,86,66.82
UICS25-278,M,11,Ilocano,Normal,81,81,83,82,87,85,87,86,87,86,86,86,87,82,82,84,82,82,86,84,84,82,85,66.82
UICS25-279,F,11,Ilocano,Overweight,89,90,88,91,92,91,91,91,88,87,87,87,88,86,84,83,84,85,88,87,86,87,88,66.82
UICS25-280,M,11,Ilocano,Normal,84,84,85,86,89,88,88,88,85,84,84,83,85,84,82,82,83,83,84,85,84,84,83,66.82
UICS25-281,F,12,Ilocano,Normal,91,92,89,89,92,92,92,91,89,88,90,90,88,90,89,88,88,89,87,86,86,87,87,66.82
UICS25-282,M,12,Ilocano,Normal,76,76,76,78,83,82,82,83,82,82,81,82,82,85,85,84,84,85,85,84,83,84,85,66.82
UICS25-283,F,11,Tagalog,Normal,86,86,87,88,89,88,90,89,89,88,88,87,87,89,90,88,90,89,88,88,88,88,89,66.82
UICS25-284,M,11,Tagalog,Normal,78,78,78,79,83,82,83,84,83,81,82,82,82,83,81,80,83,83,82,81,82,81,82,66.82
UICS25-285,F,11,Tagalog,Normal,83,82,84,84,85,83,85,85,84,84,82,82,85,85,85,86,84,85,88,87,86,88,87,66.82
UICS25-286,M,11,Tagalog,Overweight,81,81,82,84,88,86,87,87,86,85,86,86,86,84,83,86,83,83,85,81,81,81,83,66.82
UICS25-287,M,12,Tagalog,Normal,84,83,84,83,88,86,86,87,87,85,85,86,87,91,91,92,91,91,89,87,86,87,91,66.82
UICS25-288,M,11,Tagalog,Normal,83,81,83,83,86,85,85,86,84,84,82,81,83,84,85,88,85,85,84,83,85,84,85,66.82
UICS25-289,F,11,Tagalog,Normal,88,88,88,90,87,89,88,86,89,85,85,85,85,82,81,78,84,86,81,80,80,80,81,66.82
UICS25-290,M,13,Tagalog,Normal,76,77,76,76,81,80,80,81,77,76,76,77,77,81,81,81,81,85,87,86,80,83,86,66.82
UICS25-291,M,12,Ilocano,Normal,76,75,77,79,82,81,80,81,82,82,81,82,82,82,81,80,80,85,83,83,83,83,84,66.82
UICS25-292,F,11,Tagalog,Normal,85,83,84,86,86,88,85,86,88,87,86,87,86,89,83,85,88,85,85,85,84,85,86,66.82
UICS25-293,M,11,Tagalog,Wasted,77,76,78,79,86,84,84,86,86,83,83,83,85,84,83,84,85,86,88,87,86,87,84,66.82
UICS25-294,M,12,Tagalog,Normal,84,84,86,84,86,85,86,87,84,82,83,84,84,85,84,83,83,85,87,86,85,87,89,66.82
UICS25-295,M,12,Tagalog,Normal,85,85,86,85,87,86,86,87,85,84,84,84,86,81,79,79,80,80,83,82,82,82,82,66.82
UICS25-296,M,13,Tagalog,Normal,78,78,78,78,82,80,80,82,82,80,80,80,81,86,86,87,80,85,87,86,88,88,88,66.82
UICS25-297,M,11,Tagalog,Normal,78,75,77,78,75,75,75,75,79,78,78,78,79,81,80,79,79,79,80,80,79,79,81,66.82
UICS25-298,M,12,Tagalog,Normal,87,87,89,89,90,89,89,89,87,86,87,86,86,82,81,80,80,80,84,82,82,82,83,66.82
UICS25-299,M,11,Ilocano,Normal,87,83,82,86,86,84,84,84,84,84,83,83,84,82,81,82,81,82,82,82,81,82,83,66.82
UICS25-300,F,13,Tagalog,Normal,79,79,79,78,75,75,75,75,78,78,78,78,78,82,81,81,81,83,80,80,81,80,82,66.82
UICS25-301,F,12,Tagalog,Wasted,85,86,84,84,86,84,84,87,85,83,83,85,86,84,84,84,84,84,86,84,84,84,84,66.82
UICS25-302,F,12,Tagalog,Normal,86,78,82,80,86,85,84,84,84,84,82,82,83,86,86,87,86,87,86,86,86,86,86,66.82
UICS25-303,F,11,Ilocano,Wasted,84,84,83,84,85,84,84,85,83,82,82,81,82,84,83,83,82,86,86,86,85,85,85,66.82
UICS25-304,F,11,Ilocano,Normal,87,85,84,85,87,86,86,86,83,82,82,83,83,80,79,80,80,81,81,81,81,81,82,66.82
UICS25-305,M,11,Tagalog,Obese,80,77,78,81,83,83,83,84,85,83,83,84,84,86,85,85,85,85,81,81,80,81,81,66.82
UICS25-306,F,12,Tagalog,Normal,91,89,91,90,89,88,89,87,85,85,86,86,87,88,86,86,88,87,87,89,87,88,88,66.82
UICS25-307,F,11,Ilocano,Normal,90,90,90,90,90,89,89,89,87,87,88,86,87,85,83,83,83,84,84,85,83,84,83,66.82
UICS25-308,F,12,Tagalog,Wasted,91,91,94,93,90,89,90,91,87,86,86,86,87,89,90,88,88,89,85,84,83,84,85,66.82
UICS25-309,F,11,Tagalog,Normal,91,91,89,88,89,89,88,87,87,86,86,86,86,91,91,91,92,92,90,90,89,90,90,66.82
UICS25-310,M,12,Ilocano,Normal,88,83,88,88,88,87,86,88,84,84,83,83,85,87,87,88,87,87,87,87,88,87,88,66.82
UICS25-311,M,11,Tagalog,Normal,86,86,87,85,87,86,86,87,87,86,85,86,87,86,86,85,85,86,85,84,83,85,84,66.82
UICS25-312,M,11,Tagalog,Normal,89,86,88,89,83,83,83,83,84,83,83,83,84,83,83,82,83,83,84,82,81,81,83,66.82
UICS25-313,F,11,Tagalog,Normal,85,82,84,87,88,88,89,89,87,88,88,87,87,85,81,85,85,85,88,88,90,89,89,66.82
UICS25-314,F,11,Tagalog,Normal,83,82,82,83,88,87,88,89,87,86,87,87,88,84,83,82,88,85,85,85,84,84,84,66.82
UICS25-315,F,11,Tagalog,Wasted,88,87,88,88,93,91,92,91,86,85,84,84,85,87,90,88,87,88,83,84,83,86,86,66.82
UICS25-316,F,11,Tagalog,Normal,86,86,83,89,92,92,92,92,92,91,92,92,92,93,92,91,91,90,90,92,87,90,91,66.82
UICS25-317,F,11,Tagalog,Severely Wasted,90,90,90,90,91,89,91,90,89,88,88,88,89,90,88,88,88,88,89,89,89,89,90,66.82
UICS25-318,F,11,Tagalog,Normal,88,87,87,86,88,88,86,86,86,87,86,85,85,85,84,86,85,84,87,86,85,87,88,66.82
UICS25-319,F,11,Ilocano,Overweight,88,86,88,88,87,86,86,88,86,85,85,85,86,84,83,84,84,85,84,83,83,82,84,66.82
UICS25-320,F,11,Tagalog,Normal,88,90,89,90,89,89,89,92,91,89,90,88,88,90,89,90,89,88,91,91,91,90,91,66.82
UICS25-321,M,11,Tagalog,Wasted,89,88,88,89,87,86,85,88,84,84,84,83,83,85,85,85,86,85,84,84,84,82,84,66.82
UICS25-322,M,12,Ilocano,Overweight,85,84,86,87,83,83,83,83,84,82,82,81,83,89,89,89,89,90,89,89,88,90,89,66.82
UICS25-323,F,12,Ilocano,Normal,82,83,82,84,85,84,83,85,90,90,90,82,90,91,89,89,89,88,87,86,86,88,89,66.82
UICS25-324,F,11,Tagalog,Normal,89,88,89,90,89,89,89,89,90,87,87,89,89,89,88,87,88,87,92,91,91,91,92,66.82
UICS25-325,M,11,Tagalog,Normal,81,83,83,80,81,81,83,80,82,82,84,,83,86,85,86,85,86,84,82,89,85,86,66.82
UICS25-326,F,11,Tagalog,Normal,87,87,87,87,89,88,88,90,89,88,88,87,87,89,88,88,89,89,90,89,88,90,89,66.82
UICS25-327,M,12,Tagalog,Normal,84,84,85,85,83,83,83,83,85,83,82,82,84,88,87,86,87,86,87,87,89,88,89,66.82
UICS25-328,F,12,Ilocano,Normal,87,84,88,88,88,88,88,88,89,88,89,87,87,88,88,89,88,87,92,92,92,91,92,66.82
UICS25-329,M,11,Ilocano,Normal,85,81,82,85,88,86,90,89,87,85,85,86,88,84,83,83,83,84,87,87,88,87,87,66.82
UICS25-330,F,11,Tagalog,Normal,87,89,90,87,86,88,88,86,86,85,85,85,85,91,91,91,91,91,89,87,86,88,91,66.82
UICS25-331,M,11,Tagalog,Normal,87,86,88,87,88,86,87,86,87,86,86,86,86,81,80,81,80,81,84,83,83,83,84,66.82
UICS25-332,F,12,Tagalog,Normal,94,93,88,95,93,92,92,93,93,93,93,93,92,94,92,91,89,93,91,92,91,91,91,66.82
UICS25-333,M,11,Tagalog,Overweight,85,84,84,85,91,91,91,91,90,91,90,90,91,86,91,88,89,89,90,89,88,90,89,66.82
UICS25-334,M,11,Tagalog,Normal,91,86,86,91,92,91,92,92,90,90,90,90,90,87,86,85,85,87,88,88,88,88,90,66.82
UICS25-335,M,11,Tagalog,Normal,,94,93,93,94,91,91,90,92,94,94,92,93,90,90,89,88,88,87,88,87,87,86,66.82
UICS25-336,M,11,Tagalog,Normal,88,87,87,86,88,87,87,86,87,86,85,86,85,84,84,86,84,86,86,85,86,85,86,66.82
UICS25-337,F,12,Tagalog,Normal,81,80,84,83,83,83,85,83,83,82,83,82,83,87,87,88,86,86,86,88,88,86,86,66.82
UICS25-338,F,11,Tagalog,Normal,90,87,87,90,90,91,91,90,90,90,90,90,90,89,86,88,88,84,90,90,89,90,91,66.82
UICS25-339,F,11,Ilocano,Normal,85,85,85,85,86,86,87,86,84,84,84,83,84,87,88,88,87,87,88,87,86,88,88,66.82
UICS25-340,F,11,Tagalog,Normal,84,84,84,85,82,82,81,83,87,87,86,86,85,85,85,83,84,84,86,80,86,86,76,66.82
UICS25-341,F,12,Tagalog,Normal,85,81,84,85,90,89,89,89,87,85,86,86,87,87,85,87,88,85,87,87,87,89,88,66.82
UICS25-342,F,12,Ilocano,Normal,91,90,91,88,89,89,89,90,90,88,88,87,87,88,88,89,86,87,92,92,92,91,92,66.82
UICS25-343,F,12,Ilocano,Normal,90,90,90,89,88,88,88,88,81,80,80,80,80,87,88,86,86,86,88,86,86,87,89,66.82
UICS25-344,F,11,Tagalog,Obese,81,80,81,82,84,83,83,84,80,79,79,79,80,81,80,79,79,79,82,81,81,82,83,66.82
UICS25-345,F,11,Ilocano,Normal,88,87,88,88,89,89,89,90,86,85,86,85,86,92,92,92,91,91,91,92,89,90,91,66.82
UICS25-346,F,11,Tagalog,Normal,93,93,93,93,94,96,94,94,93,93,94,93,93,90,91,91,90,88,91,93,91,90,92,66.82
UICS25-347,F,12,Ilocano,Normal,86,84,87,87,84,83,85,84,84,83,83,84,84,86,88,92,85,87,89,89,89,88,89,66.82
UICS25-348,M,12,Ilocano,Normal,89,87,88,88,89,88,87,87,85,85,85,83,85,83,82,81,84,86,83,83,81,82,82,66.82
UICS25-349,F,11,Tagalog,Normal,84,83,83,83,88,87,88,89,87,87,87,87,87,86,86,87,86,86,86,87,86,87,86,66.82
UICS25-350,M,12,Ilocano,Normal,91,92,90,89,87,88,88,88,85,84,84,83,84,84,82,83,85,85,87,83,84,82,87,66.82
UICS25-351,F,11,Tagalog,Normal,91,92,92,91,93,94,93,92,93,92,91,91,92,91,91,91,91,91,90,88,89,87,90,66.82
UICS25-352,F,11,Ilocano,Normal,77,76,76,77,80,79,80,82,80,79,80,79,80,79,78,77,76,77,78,78,78,78,78,66.82
UICS25-353,F,12,Tagalog,Normal,83,83,84,84,85,84,84,84,84,83,83,82,82,85,84,83,82,84,82,81,81,83,83,66.82
UICS25-354,M,11,Tagalog,Normal,77,76,75,77,86,82,84,83,86,86,87,86,85,78,78,78,78,78,79,79,78,78,79,66.82
UICS25-355,M,11,Tagalog,Normal,80,80,79,80,84,84,81,85,81,80,79,81,81,79,78,79,79,80,79,79,78,79,80,66.82
UICS25-356,F,11,Ilocano,Normal,80,76,79,82,84,82,82,84,82,80,80,80,81,80,78,77,77,78,79,79,78,79,79,66.82
UICS25-357,F,11,Tagalog,Normal,75,75,76,76,75,75,75,75,78,78,78,78,78,77,76,77,76,76,77,77,77,77,76,66.82
UICS25-358,M,11,Tagalog,Normal,81,80,81,81,87,87,87,88,86,86,86,86,86,81,80,79,79,80,82,81,81,80,82,66.82
UICS25-359,M,12,Ilocano,Overweight,78,77,79,79,80,80,81,82,81,81,79,79,81,81,79,79,80,79,81,79,79,79,81,66.82
UICS25-360,M,11,Tagalog,Overweight,79,79,79,79,85,85,84,85,81,81,82,82,81,82,80,80,81,82,80,80,79,79,80,66.82
UICS25-361,M,11,Tagalog,Normal,79,80,79,79,85,85,84,85,82,82,83,82,81,82,80,80,81,82,84,84,84,84,84,66.82
UICS25-362,M,11,Tagalog,Normal,78,79,78,78,78,78,78,78,78,78,78,79,79,79,78,77,78,79,80,79,79,79,80,66.82
UICS25-363,M,12,Ilocano,Normal,86,80,86,90,88,84,85,88,86,85,85,85,86,80,79,79,80,80,83,82,82,82,82,66.82
UICS25-364,F,12,Tagalog,Normal,90,90,90,89,87,87,90,87,85,85,86,84,86,86,87,85,84,86,87,86,85,86,85,66.82
UICS25-365,F,12,Tagalog,Normal,78,79,78,79,81,81,81,81,84,85,85,84,84,80,79,77,77,77,78,77,77,77,78,66.82
UICS25-366,M,12,Cebuano / Sinugbuanong Binisay,Normal,76,76,76,80,82,80,82,83,85,85,86,85,86,79,79,78,79,80,82,82,82,82,83,66.82
UICS25-367,M,11,Tagalog,Normal,77,77,77,78,78,78,78,79,79,79,79,78,79,78,77,77,77,79,76,76,76,76,78,66.82
UICS25-368,M,11,Tagalog,Severely Wasted,81,78,82,85,85,85,85,86,83,82,81,83,83,81,79,80,80,82,80,79,79,79,80,66.82
UICS25-369,F,11,Ilocano,Normal,78,76,78,78,75,75,75,75,78,78,78,78,78,80,78,78,79,80,78,78,78,78,79,66.82
UICS25-370,M,11,Tagalog,Overweight,82,80,85,84,86,84,84,85,84,82,82,82,84,78,77,77,77,77,78,78,78,78,78,66.82
UICS25-371,F,11,Tagalog,Normal,87,86,86,86,87,87,87,88,87,87,87,86,87,83,82,82,83,83,84,83,82,82,84,66.82
UICS25-372,F,11,Tagalog,Normal,79,77,80,81,80,80,80,81,82,80,80,80,81,78,77,77,76,77,78,79,79,79,78,66.82
UICS25-373,M,11,Tagalog,Normal,78,77,77,79,83,81,82,82,83,84,80,80,85,81,80,80,80,82,82,82,83,83,83,66.82
UICS25-374,M,11,Pangasinan,Normal,80,75,80,80,75,75,75,75,80,77,80,81,80,81,78,78,82,81,82,81,82,80,81,66.82
UICS25-375,M,12,Tagalog,Normal,76,76,76,76,76,76,76,77,78,78,78,78,78,85,84,84,84,84,86,85,84,87,85,66.82
UICS25-376,M,11,Tagalog,Normal,81,81,81,83,84,83,83,84,81,80,80,82,81,81,81,83,81,81,82,82,82,82,82,66.82
UICS25-377,M,11,Tagalog,Normal,75,75,76,78,80,80,80,81,80,79,80,81,81,79,78,78,78,80,81,80,80,80,81,66.82
UICS25-378,M,12,Pangasinan,Normal,83,84,85,85,86,84,84,84,86,86,87,85,87,85,83,83,83,84,82,82,79,80,82,66.82
UICS25-379,M,11,Tagalog,Normal,80,79,80,79,84,81,81,81,81,80,80,79,80,81,80,79,79,79,80,79,79,79,80,66.82
UICS25-380,M,11,Tagalog,Normal,79,77,82,84,80,80,81,82,80,80,80,80,80,80,79,78,79,81,80,79,79,79,80,66.82
UICS25-381,M,12,Tagalog,Severely Wasted,77,77,78,77,77,77,75,75,78,77,77,78,78,79,77,77,77,78,79,78,78,78,78,66.82
UICS25-382,M,11,Ilocano,Normal,85,85,85,85,84,83,83,85,83,82,82,83,82,86,85,86,85,86,80,79,79,79,79,66.82
UICS25-383,F,11,Ilocano,Overweight,81,80,81,82,85,84,84,85,84,84,84,84,84,80,80,79,79,81,83,82,83,82,83,66.82
UICS25-384,F,11,Tagalog,Normal,85,84,84,85,88,87,88,89,87,87,87,87,88,84,83,84,84,83,87,86,85,85,85,66.82
UICS25-385,F,11,Ilocano,Normal,90,86,84,88,90,90,90,91,90,89,89,90,91,89,88,89,86,88,90,90,92,90,91,66.82
UICS25-386,F,11,Ilocano,Normal,86,84,87,85,90,91,89,89,84,82,82,82,84,87,84,85,85,87,79,80,79,79,79,66.82
UICS25-387,F,11,Ilocano,Normal,87,87,86,86,87,87,86,87,86,86,85,85,86,85,84,84,84,84,87,86,85,85,85,66.82
UICS25-388,M,11,Ilocano,Wasted,82,81,77,82,86,85,84,85,86,84,84,85,85,83,81,80,79,80,80,80,80,82,80,66.82
UICS25-389,F,12,Ilocano,Normal,82,80,84,83,80,80,80,81,80,80,80,79,79,85,84,83,83,84,83,83,83,83,83,66.82
UICS25-390,M,11,Tagalog,Normal,87,87,86,86,89,87,87,88,86,86,85,85,85,82,81,80,80,81,89,88,89,87,87,66.82
UICS25-391,F,11,Ilocano,Normal,89,90,90,91,92,92,93,92,93,92,92,91,92,89,89,88,88,87,91,90,90,90,91,66.82
UICS25-392,F,11,Ilocano,Normal,88,87,89,86,88,88,88,89,89,88,89,87,87,91,91,90,91,90,88,88,87,86,88,66.82
UICS25-393,F,11,Ilocano,Normal,82,79,81,83,85,82,82,85,82,80,80,80,81,85,84,85,84,85,84,83,81,81,84,66.82
UICS25-394,F,11,Ilocano,Normal,85,83,84,86,88,87,88,89,87,86,87,87,87,87,86,87,85,84,86,86,86,87,86,66.82
UICS25-395,F,11,Tagalog,Normal,91,87,89,90,88,87,86,86,83,85,83,84,82,84,84,86,84,84,85,83,84,83,84,66.82
UICS25-396,M,11,Ilocano,Wasted,79,78,79,80,81,81,81,83,82,81,81,81,81,81,80,79,81,82,82,81,81,81,81,66.82
UICS25-397,F,11,Ilocano,Normal,88,85,89,90,88,88,88,88,82,82,82,82,82,83,84,82,83,83,84,83,82,83,83,66.82
UICS25-398,F,11,Tagalog,Overweight,77,77,77,78,81,80,80,81,81,79,79,79,79,76,76,76,76,76,80,80,79,80,81,66.82
UICS25-399,M,12,Ilocano,Normal,78,78,78,79,85,84,83,84,82,81,81,81,83,84,84,86,84,84,84,84,82,84,84,66.82
UISC25-001,M,11,Tagalog,Normal,89,87,88,87,91,90,94,90,87,89,87,87,90,90,89,90,90,89,90,90,90,90,90,72.08
UISC25-002,F,12,Ilocano,Normal,88,88,87,87,83,83,83,83,85,84,84,84,84,90,89,88,88,88,90,90,89,90,90,72.08
UISC25-003,F,11,Tagalog,Normal,91,91,90,90,91,89,91,91,88,87,87,87,88,92,92,93,91,91,92,93,93,92,91,72.08
UISC25-004,F,11,Tagalog,Normal,95,92,94,91,86,89,89,89,87,89,87,87,86,91,93,92,92,91,89,91,88,91,91,72.08
UISC25-005,F,11,Tagalog,Overweight,83,82,81,81,86,85,85,86,84,86,84,85,84,88,89,88,86,87,88,88,88,88,88,72.08
UISC25-006,M,11,Ilocano,Normal,87,87,85,86,87,87,87,86,87,86,86,87,87,89,91,88,88,89,90,90,89,90,90,72.08
UISC25-007,F,11,Tagalog,Normal,94,94,94,94,94,94,94,93,93,94,93,93,92,93,94,95,94,93,93,92,93,92,90,72.08
UISC25-008,F,12,Ilocano,Normal,90,88,89,90,91,90,,90,88,89,88,87,88,94,94,91,91,92,93,94,90,93,93,72.08
UISC25-009,M,11,Tagalog,Normal,86,85,85,87,90,89,89,90,92,92,92,92,92,88,91,89,90,89,90,89,89,89,90,72.08
UISC25-010,F,11,Ilocano,Normal,83,83,80,82,93,93,93,93,93,92,93,92,93,95,94,93,91,91,92,93,93,91,91,72.08
UISC25-011,M,11,Ilocano,Normal,83,81,83,84,87,86,87,87,87,86,86,86,86,88,88,88,88,87,89,90,90,89,91,72.08
UISC25-012,M,11,Tagalog,Normal,91,89,89,91,92,91,91,91,93,92,93,93,93,94,95,94,95,93,94,93,93,92,92,72.08
UISC25-013,F,11,Tagalog,Normal,86,85,85,88,90,90,90,90,93,92,92,91,93,91,90,89,89,90,91,90,89,90,90,72.08
UISC25-014,F,11,Ilocano,Normal,87,85,85,87,87,85,86,87,88,86,87,89,87,94,92,92,92,90,91,92,91,91,90,72.08
UISC25-015,F,11,Tagalog,Overweight,85,84,84,84,88,88,87,88,87,86,86,87,87,89,91,90,90,89,92,94,90,92,92,72.08
UISC25-016,M,11,Tagalog,Normal,89,87,89,90,89,92,89,90,93,93,92,92,93,91,94,92,91,91,89,92,87,92,90,72.08
UISC25-017,F,11,Tagalog,Normal,92,90,91,92,92,90,91,91,93,92,92,93,93,95,95,94,93,94,94,94,93,93,93,72.08
UISC25-018,F,11,Tagalog,Normal,87,84,86,86,90,88,89,89,89,87,88,87,88,93,92,91,91,89,93,93,92,91,92,72.08
UISC25-019,F,11,Tagalog,Normal,86,86,86,86,83,83,82,82,86,86,83,83,84,91,90,89,86,88,91,91,90,90,90,72.08
UISC25-020,F,11,Tagalog,Overweight,89,88,89,90,91,90,90,91,92,92,92,92,93,90,91,88,88,86,91,91,89,90,90,72.08
UISC25-021,F,11,Ilocano,Normal,91,87,91,93,90,89,89,90,91,89,90,88,87,92,93,92,89,89,91,91,87,91,91,72.08
UISC25-022,F,11,Tagalog,Severely Wasted,87,83,86,86,88,87,86,87,85,83,83,85,84,91,92,89,88,91,91,89,89,88,91,72.08
UISC25-023,M,11,Tagalog,Normal,90,87,88,91,91,90,90,90,92,91,92,92,91,94,94,88,91,90,90,91,87,91,90,72.08
UISC25-024,M,12,Tagalog,Normal,84,84,84,87,86,84,80,87,86,86,86,87,87,89,89,89,90,89,89,90,89,90,90,72.08
UISC25-025,F,12,English,Normal,94,91,93,92,92,93,93,92,92,92,91,91,92,92,95,89,91,90,89,91,88,89,88,72.08
